Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Lilo - Junior Cake Decorator,3,C-,5,Frank Karsten,
Pacha - Emperor's Guide,3,C-,5,Frank Karsten,
Prince John - Opportunistic Briber,3,C-,5,Frank Karsten,
Prince Naveen - Ukulele Player,1,C-,5,Frank Karsten,
Royal Guard - Bovine Protector,3,C-,5,Frank Karsten,
Tanana - Wise Woman,3,C-,5,Frank Karsten,
The Queen - Fairest of All,3,C-,5,Frank Karsten,
Wreck‐It Ralph - Demolition Dude,3,C-,5,Frank Karsten,
Alan‐a‐Dale - Rockin' Rooster,3,C-,5,Frank Karsten,
Bad‐Anon - Villain Support Center,3,C-,5,Frank Karsten,
Dopey - Knight Apprentice,3,C-,5,Frank Karsten,
Duck for Cover!,3,C-,5,Frank Karsten,
Ever as Before,3,C-,5,Frank Karsten,
Hypnotic Deduction,3,C-,5,Frank Karsten,
Retrosphere,3,C-,5,Frank Karsten,
Merlin - Back from Bermuda,3,C-,5,Frank Karsten,
Amethyst Chromicon,3,C-,5,Frank Karsten,
Arthur - Novice Sparrow,1,D,5,Frank Karsten,
Grumpy - Skeptical Knight,1,D,5,Frank Karsten,
Nala - Mischievous Cub,1,D,5,Frank Karsten,
Little John - Camp Cook,1,D,5,Frank Karsten,
Sleepy - Sluggish Knight,1,D,5,Frank Karsten,
Try Everything,1,D,5,Frank Karsten,
Elsa's Ice Palace - Place of Solitude,1,D,5,Frank Karsten,
Break Free,1,D,5,Frank Karsten,
Potion of Might,1,D,5,Frank Karsten,
Who's With Me?,1,D,5,Frank Karsten,
Sherwood Forest - Outlaw Hideaway,1,D,5,Frank Karsten,
Sheriff of Nottingham - Bushel Britches,1,D,5,Frank Karsten,
Maleficent - Vexed Partygoer,1,D,5,Frank Karsten,
Taffyta Muttonfudge - Crowd Favorite,1,D,5,Frank Karsten,
Chicha - Dedicated Mother,1,D,5,Frank Karsten,
Evil Comes Prepared,1,D,5,Frank Karsten,
Shield of Arendelle,1,D,5,Frank Karsten,
Food Fight!,1,D,5,Frank Karsten,
Kristoff - Reindeer Keeper,1,D,5,Frank Karsten,
Don't Let the Frostbite Bite,1,D,5,Frank Karsten,
The Queen - Cruelest of All,1,D,5,Frank Karsten,
Medal of Heroes,1,D,5,Frank Karsten,
Queen's Sensor Core,1,D,5,Frank Karsten,
Daisy Duck - Donald's Date,1,D,5,Frank Karsten,
The Queen - Crown of the Council,1,D,5,Frank Karsten,
Belle - Of the Ball,1,D,5,Frank Karsten,
Robin Hood - Sharpshooter,1,D,5,Frank Karsten,
Gathering Knowledge and Wisdom,0,F,5,Frank Karsten,
Basil's Magnifying Glass,1,F,5,Frank Karsten,
We Know the Way,1,F,5,Frank Karsten,
Blast From Your Past,0,F,5,Frank Karsten,
Remember Who You Are,0,F,5,Frank Karsten,
Revive,0,F,5,Frank Karsten,
Pete - Wrestling Champ,0,F,5,Frank Karsten,
Hide Away,1,F,5,Frank Karsten,
Obscurosphere,1,F,5,Frank Karsten,
The Sword Released,0,F,5,Frank Karsten,
The Great Illuminary - Radiant Ballroom,1,F,5,Frank Karsten,
Sapphire Chromicon,0,F,5,Frank Karsten,
Merlin's Cottage - The Wizard's Home,1,F,5,Frank Karsten,
All Funned Out,1,F,5,Frank Karsten,
Merlin's Carpetbag,0,F,5,Frank Karsten,
Royal Tantrum,0,F,5,Frank Karsten,
Sugar Rush Speedway - Starting Line,0,F,5,Frank Karsten,
Maui - Half‐Shark,5,A,6,Frank Karsten,
Judy Hopps - Resourceful Rabbit,5,A,6,Frank Karsten,
Baymax - Armored Companion,5,A,6,Frank Karsten,
Nani - Caring Sister,5,A,6,Frank Karsten,
Genie - Wish Fulfilled,5,A,6,Frank Karsten,
Go Go Tomago - Darting Dynamo,5,B+,6,Frank Karsten,
Calhoun - Marine Sergeant,4,B+,6,Frank Karsten,
Wendy Darling - Courageous Captain,4,B+,6,Frank Karsten,
Tinker Bell - Fast Flier,5,B+,6,Frank Karsten,
Captain Hook - Underhanded,5,B+,6,Frank Karsten,
Aladdin - Intrepid Commander,5,B+,6,Frank Karsten,
Yzma - Conniving Chemist,5,B+,6,Frank Karsten,
Markowski - Space Trooper,5,B+,6,Frank Karsten,
Pluto - Guard Dog,5,B+,6,Frank Karsten,
Gantu - Captain Crankyhead,5,B+,6,Frank Karsten,
Jim Hawkins - Rigging Specialist,4,B+,6,Frank Karsten,
Mickey Mouse - Pirate Captain,5,B+,6,Frank Karsten,
Simba - Pride Protector,4,B+,6,Frank Karsten,
Hades - Lord of the Dead,4,B+,6,Frank Karsten,
Goofy - Flying Goof,4,B+,6,Frank Karsten,
Genie - Wonderful Trickster,5,B+,6,Frank Karsten,
Jim Hawkins - Honorable Pirate,5,B+,6,Frank Karsten,
Sail The Azurite Sea,5,B+,6,Frank Karsten,
Moana - Self-Taught Sailor,4,B,6,Frank Karsten,
Lilo - Escape Artist,4,B,6,Frank Karsten,
Bellwether - Assistant Mayor,4,B,6,Frank Karsten,
Dale - Friend in Need,4,B,6,Frank Karsten,
King Hubert - Phillip's Father,4,B,6,Frank Karsten,
Owl - Pirate Lookout,4,B,6,Frank Karsten,
Pleakley - Scientific Expert,4,B,6,Frank Karsten,
Sour Bill - Surly Henchman,4,B,6,Frank Karsten,
Tadashi Hamada - Gifted Roboticist,4,B,6,Frank Karsten,
Tiana - Restaurant Owner,4,B,6,Frank Karsten,
Captain Amelia - Commander of the Legacy,4,B,6,Frank Karsten,
Dale - Mischievous Ranger,4,B,6,Frank Karsten,
Iago - Reappearing Parrot,4,B,6,Frank Karsten,
Raya - Kumandran Rider,4,B,6,Frank Karsten,
Abu - Bold Helmsman,4,B,6,Frank Karsten,
Prince Naveen - Vigilant First Mate,4,B,6,Frank Karsten,
Scar - Heartless Hunter,4,B,6,Frank Karsten,
Sisu - In Her Element,4,B,6,Frank Karsten,
Tuk Tuk - Big Buddy,4,B,6,Frank Karsten,
Tinker Bell - Queen of the Azurite Fairies,4,B,6,Frank Karsten,
Ambush!,4,B,6,Frank Karsten,
I'm Still Here,4,B,6,Frank Karsten,
Diablo - Obedient Raven,4,B-,6,Frank Karsten,
Michael Darling - Playful Swordsman,4,B-,6,Frank Karsten,
Tootles - Lost Boy,4,B-,6,Frank Karsten,
Yokai - Professor Callaghan,4,B-,6,Frank Karsten,
Rafiki - Shaman of the Savanna,4,B-,6,Frank Karsten,
Madam Mim - Tiny Adversary,4,B-,6,Frank Karsten,
Basil - Hypnotized Mouse,4,B-,6,Frank Karsten,
Jasmine - Rebellious Princess,4,B-,6,Frank Karsten,
Jasmine - Royal Seafarer,4,B-,6,Frank Karsten,
John Silver - Ship's Cook,4,B-,6,Frank Karsten,
Zipper - Astute Decoy,4,B-,6,Frank Karsten,
B.E.N. - Eccentric Robot,4,B-,6,Frank Karsten,
Chip - Ranger Leader,4,B-,6,Frank Karsten,
The Walrus - Greedy Gourmand,4,B-,6,Frank Karsten,
Cobra Bubbles - Former CIA,4,B-,6,Frank Karsten,
Mama Odie - Solitary Sage,3,B-,6,Frank Karsten,
Mullins - Seasoned Shipmate,4,B-,6,Frank Karsten,
Mr. Smee - Captain of the Jolly Roger,3,B-,6,Frank Karsten,
Scar - Tempestuous Lion,3,B-,6,Frank Karsten,
Wreck-It Ralph - Ham Hands,3,B-,6,Frank Karsten,
Peter Pan - Never Land Prankster,4,B-,6,Frank Karsten,
John Silver - Stern Captain,4,B-,6,Frank Karsten,
Energy Blast,3,B-,6,Frank Karsten,
Heffalumps and Woozles,4,B-,6,Frank Karsten,
Twin Fire,3,B-,6,Frank Karsten,
Fred - Mascot by Day,4,C+,6,Frank Karsten,
Mertle Edmonds - Lilo's Rival,4,C+,6,Frank Karsten,
Aladdin - Fearless Navigator,4,C+,6,Frank Karsten,
Gadget Hackwrench - Perceptive Mouse,4,C+,6,Frank Karsten,
Kohut - Trusted Marine,4,C+,6,Frank Karsten,
Prince Naveen - Carefree Explorer,4,C+,6,Frank Karsten,
Mr. Arrow - Legacy's First Mate,4,C+,6,Frank Karsten,
Mr. Smee - Steadfast Mate,4,C+,6,Frank Karsten,
Roo - Littlest Pirate,4,C+,6,Frank Karsten,
Winnie the Pooh - Hunny Pirate,3,C+,6,Frank Karsten,
Mr. Litwak - Arcade Owner,4,C+,6,Frank Karsten,
Tigger - In the Crow's Nest,4,C+,6,Frank Karsten,
Chief Bogo - Gazelle Fan,4,C+,6,Frank Karsten,
Dawson - Basil's Assistant,4,C+,6,Frank Karsten,
Dr. Delbert Doppler - Fussy Astronomer,4,C+,6,Frank Karsten,
Hiro Hamada - Team Leader,4,C+,6,Frank Karsten,
Wasabi - Methodical Engineer,4,C+,6,Frank Karsten,
Hades - Strong Arm,3,C+,6,Frank Karsten,
Basil - Disguised Detective,4,C+,6,Frank Karsten,
Gadget Hackwrench - Brilliant Bosun,4,C+,6,Frank Karsten,
Jasmine - Royal Commodore,4,C+,6,Frank Karsten,
Yokai - Scientific Supervillain,4,C+,6,Frank Karsten,
Helping Hand,3,C+,6,Frank Karsten,
Hot Potato,4,C+,6,Frank Karsten,
Unfortunate Situation,4,C+,6,Frank Karsten,
Longboat,3,C+,6,Frank Karsten,
Pixie Dust,3,C+,6,Frank Karsten,
Scrump,4,C+,6,Frank Karsten,
Gazelle - Angel with Horns,3,C,6,Frank Karsten,
HeiHei - Not-So-Tricky Chicken,3,C,6,Frank Karsten,
Honey Lemon - Chemical Genius,3,C,6,Frank Karsten,
Juju - Mama Odie's Companion,3,C,6,Frank Karsten,
Stitch - Little Trickster,3,C,6,Frank Karsten,
Alice - Savvy Sailor,2,C,6,Frank Karsten,
Baymax - Personal Healthcare Companion,3,C,6,Frank Karsten,
Chip - Friend Indeed,3,C,6,Frank Karsten,
Genie - Excited Shipbuilder,3,C,6,Frank Karsten,
Kanga - Nurturing Mother,2,C,6,Frank Karsten,
Magic Carpet - Amazing Flier,3,C,6,Frank Karsten,
Pete - Freebooter,3,C,6,Frank Karsten,
The White Rose - Jewel of the Garden,3,C,6,Frank Karsten,
Daisy Duck - Pirate Captain,3,C,6,Frank Karsten,
Gopher - Ship's Carpenter,3,C,6,Frank Karsten,
Hercules - Unwavering Demigod,3,C,6,Frank Karsten,
John Silver - Ferocious Friend,2,C,6,Frank Karsten,
March Hare - Absurd Host,3,C,6,Frank Karsten,
Kakamora - Boarding Party,2,C,6,Frank Karsten,
Hercules - Baby Demigod,2,C,6,Frank Karsten,
Tadashi Hamada - Baymax Inventor,3,C,6,Frank Karsten,
Kakamora - Pirate Chief,2,C,6,Frank Karsten,
Chip 'N' Dale - Recovery Rangers,2,C,6,Frank Karsten,
Lead the Way,3,C,6,Frank Karsten,
Lose the Way,3,C,6,Frank Karsten,
Making Magic,3,C,6,Frank Karsten,
Megabot,2,C,6,Frank Karsten,
Rescue Rangers Away!,3,C,6,Frank Karsten,
Skull Rock - Isolated Fortress,3,C,6,Frank Karsten,
Galactic Council Chamber - Courtroom,3,C,6,Frank Karsten,
Mad Hatter - Eccentric Host,3,C-,6,Frank Karsten,
Nick Wilde - Soggy Fox,3,C-,6,Frank Karsten,
Rabbit - Indignant Pirate,3,C-,6,Frank Karsten,
Kakamora - Pirate Pitcher,3,C-,6,Frank Karsten,
Aunt Cass - Biggest Fan,3,C-,6,Frank Karsten,
Grand Councilwoman - Federation Leader,3,C-,6,Frank Karsten,
Hiram Flaversham - Intrigued Inventor,1,C-,6,Frank Karsten,
Olivia Flaversham - The Toymaker's Daughter,1,C-,6,Frank Karsten,
John Darling - Sophisticated Swordsman,3,C-,6,Frank Karsten,
Jim Hawkins - Stubborn Cabin Boy,3,C-,6,Frank Karsten,
Oswald - The Lucky Rabbit,1,C-,6,Frank Karsten,
Simba - Happy-Go-Lucky,3,C-,6,Frank Karsten,
The Carpenter - Dinner Companion,3,C-,6,Frank Karsten,
Adorabeezle Winterpop - Ice Rocket Racer,3,C-,6,Frank Karsten,
Alistair Krei - Ambitious Entrepreneur,3,C-,6,Frank Karsten,
Billy Bones - Space Sailor,3,C-,6,Frank Karsten,
David - Impressive Surfer,3,C-,6,Frank Karsten,
Donald Duck - First Mate,3,C-,6,Frank Karsten,
Mickey Mouse - Courageous Sailor,3,C-,6,Frank Karsten,
Mickey Mouse - Night Watch,3,C-,6,Frank Karsten,
Nick Wilde - Sly Fox,3,C-,6,Frank Karsten,
Prince Phillip - Royal Explorer,3,C-,6,Frank Karsten,
Vanellope von Schweetz - Gutsy Go-Getter,3,C-,6,Frank Karsten,
Heathcliff - Stoic Butler,3,C-,6,Frank Karsten,
Monterey Jack - Good-Hearted Ranger,3,C-,6,Frank Karsten,
Mr. Big - Shrewd Tycoon,1,C-,6,Frank Karsten,
Peter Pan - Shadow Catcher,1,C-,6,Frank Karsten,
Stitch - Alien Buccaneer,1,C-,6,Frank Karsten,
Yokai - Enigmatic Inventor,3,C-,6,Frank Karsten,
Goofy - Expert Shipwright,3,C-,6,Frank Karsten,
Jafar - Power-Hungry Vizier,1,C-,6,Frank Karsten,
Moana - Kakamora Leader,3,C-,6,Frank Karsten,
Mosquito Bite,3,C-,6,Frank Karsten,
Prepare to Board!,3,C-,6,Frank Karsten,
You Came Back,1,C-,6,Frank Karsten,
We Could Be Immortals,3,C-,6,Frank Karsten,
Jumbo Pop,1,C-,6,Frank Karsten,
Fairy Ship - Royal Vessel,3,C-,6,Frank Karsten,
Institute of Technology - Prestigious University,3,C-,6,Frank Karsten,
Perilous Maze - Watery Labyrinth,3,C-,6,Frank Karsten,
Rescue Rangers Submarine - Mobile Headquarters,3,C-,6,Frank Karsten,
Kakamora - Long-Range Specialist,1,D,6,Frank Karsten,
Gadget Hackwrench - Creative Thinker,1,D,6,Frank Karsten,
Hiro Hamada - Robotics Prodigy,1,D,6,Frank Karsten,
Madam Mim - Truly Marvelous,1,D,6,Frank Karsten,
Minnie Mouse - Pirate Lookout,1,D,6,Frank Karsten,
Sisu - Uniting Dragon,1,D,6,Frank Karsten,
Rafiki - Ethereal Guide,1,D,6,Frank Karsten,
Bend to My Will,1,D,6,Frank Karsten,
I Won't Give In,1,D,6,Frank Karsten,
Seeking the Half Crown,1,D,6,Frank Karsten,
Thievery,1,D,6,Frank Karsten,
Baymax's Healthcare Chip,1,D,6,Frank Karsten,
Card Soldier's Spear,1,D,6,Frank Karsten,
Galactic Communicator,1,D,6,Frank Karsten,
Gold Coin,1,D,6,Frank Karsten,
King's Sensor Core,1,D,6,Frank Karsten,
Microbots,1,D,6,Frank Karsten,
Pooh Pirate Ship,1,D,6,Frank Karsten,
Training Dummy,1,D,6,Frank Karsten,
Hundred Acre Island - Pooh's Home,1,D,6,Frank Karsten,
Mystical Tree - Mama Odie's Home,1,D,6,Frank Karsten,
Treasure Mountain - Azurite Sea Island,1,D,6,Frank Karsten,
A Very Merry Unbirthday,1,F,6,Frank Karsten,
Good Job!,1,F,6,Frank Karsten,
Prepare Your Bot,1,F,6,Frank Karsten,
Safe and Sound,0,F,6,Frank Karsten,
The Islands I Pulled From The Sea,0,F,6,Frank Karsten,
Naveen's Ukulele,1,F,6,Frank Karsten,
Transport Pod,1,F,6,Frank Karsten,
Mad Hatter's Teapot,1,F,6,Frank Karsten,
Maleficent's Staff,1,F,6,Frank Karsten,
Sunglasses,1,F,6,Frank Karsten,
Flotilla - Coconut Armada,0,F,6,Frank Karsten,
Owl Island - Secluded Entrance,0,F,6,Frank Karsten,
Sugar Rush Speedway - Finish Line,0,F,6,Frank Karsten,
Iago - Giant Spectral Parrot,5,A,7,Frank Karsten,
Mushu - Majestic Dragon,5,A,7,Frank Karsten,
Lady - Miss Park Avenue,5,A,7,Frank Karsten,
Bagheera - Guardian Jaguar,5,A,7,Frank Karsten,
Rhino - Motivational Speaker,5,A,7,Frank Karsten,
Hades - Fast Talker,5,A,7,Frank Karsten,
Perla - Nimble Seamstress,5,B+,7,Frank Karsten,
Giant Cobra - Ghostly Serpent,5,B+,7,Frank Karsten,
Snow White - Fairest in the Land,5,B+,7,Frank Karsten,
Pascal - Garden Chameleon,4,B+,7,Frank Karsten,
Fidget - Sneaky Bat,5,B+,7,Frank Karsten,
Thunderbolt - Wonder Dog,5,B+,7,Frank Karsten,
Miss Bianca - Unwavering Agent,5,B+,7,Frank Karsten,
Madam Mim - Cheating Spellcaster,5,B+,7,Frank Karsten,
Pete - Space Pirate,5,B+,7,Frank Karsten,
Mad Hatter - Unruly Eccentric,5,B+,7,Frank Karsten,
Mufasa - Among the Stars,5,B+,7,Frank Karsten,
Wendy Darling - Pirate Queen,5,B+,7,Frank Karsten,
Mulan - Imperial General,5,B+,7,Frank Karsten,
Mulan - Disguised Soldier,4,B,7,Frank Karsten,
Rajah - Ghostly Tiger,4,B,7,Frank Karsten,
Kenai - Magical Bear,4,B,7,Frank Karsten,
Mariano Guzman - Handsome Suitor,4,B,7,Frank Karsten,
Bucky - Nutty Rascal,4,B,7,Frank Karsten,
Jafar - Aspiring Ruler,4,B,7,Frank Karsten,
Anastasia - Bossy Stepsister,4,B,7,Frank Karsten,
Panic - High‐Strung Imp,4,B,7,Frank Karsten,
Gizmoduck - Suited Up,4,B,7,Frank Karsten,
Moana - Island Explorer,4,B,7,Frank Karsten,
Jebidiah Farnsworth - Expedition Cook,4,B,7,Frank Karsten,
Shere Khan - Infamous Tiger,4,B,7,Frank Karsten,
Bolt - Superdog,4,B,7,Frank Karsten,
Lady Kluck - Protective Confidant,4,B,7,Frank Karsten,
Sven - Keen‐Eyed Reindeer,4,B,7,Frank Karsten,
Isabela Madrigal - In the Moment,4,B,7,Frank Karsten,
Jasmine - Inspired Researcher,4,B,7,Frank Karsten,
Mittens - Sassy Street Cat,4,B,7,Frank Karsten,
Te Kā - Lava Monster,4,B,7,Frank Karsten,
Wreck-It Ralph - Hero's Duty,4,B,7,Frank Karsten,
Baymax - Giant Robot,4,B,7,Frank Karsten,
Basil - Secret Informer,4,B,7,Frank Karsten,
Yzma - Above It All,4,B,7,Frank Karsten,
Goofy - Extreme Athlete,4,B,7,Frank Karsten,
Card Soldiers - Royal Troops,4,B-,7,Frank Karsten,
HeiHei - Rambling Rooster,4,B-,7,Frank Karsten,
Diablo - Spiteful Raven,4,B-,7,Frank Karsten,
Baymax - Low Battery,4,B-,7,Frank Karsten,
Robin Hood - Eye for Detail,4,B-,7,Frank Karsten,
Gaetan Moliere - The Mole,4,B-,7,Frank Karsten,
Mother Gothel - Vain Sorceress,4,B-,7,Frank Karsten,
The Queen - Jealous Beauty,4,B-,7,Frank Karsten,
Kuzco - Panicked Llama,3,B-,7,Frank Karsten,
Beagle Boys - Small‐Time Crooks,4,B-,7,Frank Karsten,
Dr. Calico - Green‐Eyed Man,4,B-,7,Frank Karsten,
Anna - Ice Breaker,4,B-,7,Frank Karsten,
Stabbington Brother - Without a Patch,3,B-,7,Frank Karsten,
Kida - Creative Thinker,4,B-,7,Frank Karsten,
Kuzco - Temporary Whale,3,B-,7,Frank Karsten,
King Stefan - New Father,4,B-,7,Frank Karsten,
Cheshire Cat - Perplexing Feline,4,B-,7,Frank Karsten,
Tick‐Tock - Relentless Crocodile,4,B-,7,Frank Karsten,
Tweedle Dee & Tweedle Dum - Strange Storytellers,4,B-,7,Frank Karsten,
Edgar Balthazar - Ambitious Butler,4,B-,7,Frank Karsten,
Calhoun - Courageous Rescuer,4,B-,7,Frank Karsten,
Pongo - Dear Old Dad,3,B-,7,Frank Karsten,
Tramp - Street‐Smart Dog,4,B-,7,Frank Karsten,
Hiro Hamada - Armor Designer,4,B-,7,Frank Karsten,
Donald Duck - Flustered Sorcerer,3,B-,7,Frank Karsten,
John Silver - Vengeful Pirate,4,B-,7,Frank Karsten,
Restoring the Heart,4,B-,7,Frank Karsten,
Restoring the Crown,3,B-,7,Frank Karsten,
Pain - Impudent Imp,4,C+,7,Frank Karsten,
Toulouse - Artistic Kitten,4,C+,7,Frank Karsten,
Toby - Dogged Companion,3,C+,7,Frank Karsten,
Yzma - Transformed Kitten,4,C+,7,Frank Karsten,
Tramp - Enterprising Dog,4,C+,7,Frank Karsten,
Mickey Mouse - Inspirational Warrior,3,C+,7,Frank Karsten,
Trusty - Loyal Bloodhound,4,C+,7,Frank Karsten,
Penny - Bolt's Person,4,C+,7,Frank Karsten,
Elsa - Trusted Sister,4,C+,7,Frank Karsten,
Queen of Hearts - Losing Her Temper,4,C+,7,Frank Karsten,
Cy‐Bug - Invasive Enemy,4,C+,7,Frank Karsten,
The Phantom Blot - Shadowy Figure,3,C+,7,Frank Karsten,
Mattias - Arendelle General,4,C+,7,Frank Karsten,
Marie - Favored Kitten,4,C+,7,Frank Karsten,
Denahi - Impatient Hunter,4,C+,7,Frank Karsten,
Mirabel Madrigal - Hopeful Dreamer,4,C+,7,Frank Karsten,
Calhoun - Battle-Tested,4,C+,7,Frank Karsten,
Koda - Smallish Bear,4,C+,7,Frank Karsten,
Peg - Natural Performer,4,C+,7,Frank Karsten,
Raya - Guidance Seeker,4,C+,7,Frank Karsten,
Pepper - Quick‐Thinking Puppy,4,C+,7,Frank Karsten,
Treasure Guardian - Foreboding Sentry,4,C+,7,Frank Karsten,
Kenai - Protective Brother,4,C+,7,Frank Karsten,
King of Hearts - Picky Ruler,3,C+,7,Frank Karsten,
Clarabelle - News Reporter,4,C+,7,Frank Karsten,
Scrooge McDuck - Resourceful Miser,4,C+,7,Frank Karsten,
Aladdin - Research Assistant,3,C+,7,Frank Karsten,
Bolt - Dependable Friend,4,C+,7,Frank Karsten,
Maid Marian - Badminton Ace,4,C+,7,Frank Karsten,
Chernabog - Creature of the Night,3,C+,7,Frank Karsten,
Baymax - Upgraded Robot,4,C+,7,Frank Karsten,
"Fix‐It Felix, Jr. - Pint‐Sized Hero",4,C+,7,Frank Karsten,
Stabbington Brother - With a Patch,4,C+,7,Frank Karsten,
Tamatoa - Happy as a Clam,4,C+,7,Frank Karsten,
Mirabel Madrigal - Musically Talented,4,C+,7,Frank Karsten,
Elsa - Ice Maker,3,C+,7,Frank Karsten,
So Much to Give,4,C+,7,Frank Karsten,
Training Staff,4,C+,7,Frank Karsten,
Sapphire Coil,4,C+,7,Frank Karsten,
Ruby Coil,4,C+,7,Frank Karsten,
Double Trouble,4,C+,7,Frank Karsten,
Out of Order,3,C,7,Frank Karsten,
Candlehead - Dedicated Racer,3,C,7,Frank Karsten,
Freckles - Good Boy,3,C,7,Frank Karsten,
Akela - Wolf Pack Elder,3,C,7,Frank Karsten,
Duchess - Elegant Feline,3,C,7,Frank Karsten,
Sir Kay - Unruly Knight,3,C,7,Frank Karsten,
Helga Sinclair - Tough as Nails,2,C,7,Frank Karsten,
Grandmother Fa - Spirited Elder,3,C,7,Frank Karsten,
Milo Thatch - Undaunted Scholar,3,C,7,Frank Karsten,
Yzma - Exasperated Schemer,3,C,7,Frank Karsten,
Li Shang - Newly Promoted,2,C,7,Frank Karsten,
Kashekim - Ancient Ruler,3,C,7,Frank Karsten,
Fa Zhou - War Hero,3,C,7,Frank Karsten,
Orville - Albatross Air,3,C,7,Frank Karsten,
Berlioz - Mischievous Kitten,3,C,7,Frank Karsten,
Pacha - Trekmate,3,C,7,Frank Karsten,
Mufasa - Respected King,3,C,7,Frank Karsten,
Tanana - Tribal Elder,3,C,7,Frank Karsten,
Drizella - Spoiled Stepsister,3,C,7,Frank Karsten,
Suzy - Master Seamstress,3,C,7,Frank Karsten,
The Matchmaker - Unforgiving Expert,3,C,7,Frank Karsten,
Jafar - Newly Crowned,3,C,7,Frank Karsten,
Kronk - Laid Back,2,C,7,Frank Karsten,
Queen of Hearts - Unpredictable Bully,2,C,7,Frank Karsten,
Beast - Frustrated Designer,2,C,7,Frank Karsten,
Pete - Pirate Scoundrel,3,C-,7,Frank Karsten,
Monsieur D'Arque - Despicable Proprietor,3,C-,7,Frank Karsten,
Roger Radcliffe - Dog Lover,3,C-,7,Frank Karsten,
Penny the Orphan - Clever Child,3,C-,7,Frank Karsten,
Grewnge - Cannon Expert,3,C-,7,Frank Karsten,
Honeymaren - Northuldra Guide,3,C-,7,Frank Karsten,
Honey Lemon - Chemistry Whiz,3,C-,7,Frank Karsten,
Bolt - Headstrong Dog,3,C-,7,Frank Karsten,
The Troubadour - Musical Narrator,3,C-,7,Frank Karsten,
Archimedes - Exceptional Owl,3,C-,7,Frank Karsten,
Cogsworth - Climbing Clock,3,C-,7,Frank Karsten,
Hiro Hamada - Future Champion,3,C-,7,Frank Karsten,
Belle - Apprentice Inventor,3,C-,7,Frank Karsten,
Thomas O'Malley - Feline Charmer,3,C-,7,Frank Karsten,
Aurora - Waking Beauty,3,C-,7,Frank Karsten,
Moana - Adventurer of Land and Sea,3,C-,7,Frank Karsten,
Cinderella - The Right One,3,C-,7,Frank Karsten,
Pepa Madrigal - Sensitive Sister,3,C-,7,Frank Karsten,
Madame Medusa - Diamond Lover,3,C-,7,Frank Karsten,
Maurice - Unconventional Inventor,3,C-,7,Frank Karsten,
Perdita - Playful Mother,3,C-,7,Frank Karsten,
Ratigan - Nefarious Criminal,3,C-,7,Frank Karsten,
Kakamora - Band of Pirates,3,C-,7,Frank Karsten,
HeiHei - Expanded Consciousness,3,C-,7,Frank Karsten,
Lady Tremaine - Bitterly Jealous,1,C-,7,Frank Karsten,
Baloo - Ol' Iron Paws,1,C-,7,Frank Karsten,
He's a Tramp,3,C-,7,Frank Karsten,
This Is My Family,1,C-,7,Frank Karsten,
Magical Maneuvers,3,C-,7,Frank Karsten,
All Is Found,3,C-,7,Frank Karsten,
Restoring Atlantis,1,C-,7,Frank Karsten,
Amber Coil,3,C-,7,Frank Karsten,
Amethyst Coil,1,C-,7,Frank Karsten,
Dawson - Puzzling Sleuth,1,D,7,Frank Karsten,
Dolores Madrigal - Within Earshot,1,D,7,Frank Karsten,
Merlin - Clever Clairvoyant,1,D,7,Frank Karsten,
Minnie Mouse - Storyteller,1,D,7,Frank Karsten,
Donald Duck - Lively Pirate,1,D,7,Frank Karsten,
The Prince - Vigilant Suitor,1,D,7,Frank Karsten,
Razoul - Menacing Guard,1,D,7,Frank Karsten,
Yokai - Intellectual Schemer,1,D,7,Frank Karsten,
Mr. Smee - Efficient Captain,1,D,7,Frank Karsten,
Lucky - Runt of the Litter,1,D,7,Frank Karsten,
King Candy - Royal Racer,1,D,7,Frank Karsten,
Gantu - Experienced Enforcer,1,D,7,Frank Karsten,
Daisy Duck - Multitalented Pirate,1,D,7,Frank Karsten,
Lyle Tiberius Rourke - Crystallized Mercenary,1,D,7,Frank Karsten,
Belle - Mechanic Extraordinaire,1,D,7,Frank Karsten,
Te Kā - Elemental Terror,1,D,7,Frank Karsten,
"Wake Up, Alice!",1,D,7,Frank Karsten,
We've Got Company!,1,D,7,Frank Karsten,
The Return of Hercules,1,D,7,Frank Karsten,
The Family Madrigal,1,D,7,Frank Karsten,
Kanine Krunchies,1,D,7,Frank Karsten,
Unconventional Tool,1,D,7,Frank Karsten,
Emerald Coil,1,D,7,Frank Karsten,
Spaghetti Dinner,1,D,7,Frank Karsten,
Devil's Eye Diamond,1,D,7,Frank Karsten,
Maurice's Machine,1,D,7,Frank Karsten,
Baymax's Charging Station,1,D,7,Frank Karsten,
Ink Geyser,0,F,7,Frank Karsten,
Steel Coil,0,F,7,Frank Karsten,
Lady - Elegant Spaniel,0,F,7,Frank Karsten,
Tuk Tuk - Disarmingly Cute,0,F,7,Frank Karsten,
The Glass Slipper,0,F,7,Frank Karsten,
Show Me More!,0,F,7,Frank Karsten,
Water Has Memory,0,F,7,Frank Karsten,
Triton's Daughters - Discordant Chorus,5,A,Q1,CityNoise,
Prince Eric - Grim Groom,5,A,Q1,CityNoise,
Bruno Madrigal - Unspeakable Seer,5,A,Q1,CityNoise,
Gaston - Egotistical Bully,5,A,Q1,CityNoise,
